LNG,LAT,X,Y,crashYear,holidayNew,region,policeDistrict,areaUnitID,crashLocation1,weatherA,vehicleType,light,roadSurface,roadType,speedLimit,pedestrian,minorInjuryCount,fatalCount,severeOrFatal
170.4068914,-44.68364945,1394501,5048920,2006,not holiday,Canterbury Region,Canterbury,600831,SH 83,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.681632,-36.72157098,1750175,5934696,2000,not holiday,Auckland Region,Counties Manukau,508701,DAIRY FLAT HIGHWAY,Fine,car,Overcast,Sealed,Arterial Road,80,NA,3,0,TRUE
169.1580081,-44.68137224,1295515.93,5045260.316,2020,not holiday,Otago Region,Southern,608800,AUBREY ROAD,Fine,bicycle,Bright sun,Sealed,Arterial Road,60,1,0,0,TRUE
174.7490678,-37.22594747,1755170,5878629,2000,not holiday,Auckland Region,Counties Manukau,521152,GLENBROOK-WAIUKU ROAD,Fine,car,Twilight,Sealed,Urban Road,30,NA,0,1,TRUE
175.0251884,-39.93050975,1773051,5577992,2010,not holiday,Manawatū-Whanganui Region,Central,556500,PARSONS ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.7711039,-36.86409264,1757873,5918740,2018,not holiday,Auckland Region,Counties Manukau,517400,PARK ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.6777257,-36.89267763,1749493,5915719,2017,not holiday,Auckland Region,Counties Manukau,514801,MAPLE ST,Light rain,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.8292756,-41.18180374,1753424.888,5439447.715,2020,not holiday,Wellington Region,Wellington,573525,JOHNSONVILLE PORIRUA MOTORWAY,Light rain,car,Dark,Sealed,Highway,100,NA,1,0,TRUE
175.288136,-39.50310755,1796733,5624891,2011,not holiday,Manawatū-Whanganui Region,Central,554900,SH 4,Light rain,car,Overcast,Sealed,Highway,100,NA,0,1,TRUE
174.25344,-38.9989475,1708541,5682593,2001,not holiday,Taranaki Region,Central,551302,SH 3,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
176.4063201,-37.80852341,1899886,5809961,2000,not holiday,Bay of Plenty Region,Bay of Plenty,536651,SH 33,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.8518565,-36.86587198,1765068,5918406,2018,not holiday,Auckland Region,Counties Manukau,516602,GRAMPIAN ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.9166398,-36.91081182,1770743,5913306,2003,not holiday,Auckland Region,Counties Manukau,523101,BOTANY ROAD,Fine,motorcycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.3957921,-40.50334042,1803004,5513617,2001,not holiday,Manawatū-Whanganui Region,Central,561500,FOXTON SHANNON ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.3089311,-35.75091732,1718344,6042888,2014,not holiday,Northland Region,Northland,503800,SH 1N,Fine,car,Overcast,Sealed,Arterial Road,80,NA,0,0,TRUE
174.6591192,-36.76025847,1748090,5930439,2009,not holiday,Auckland Region,Counties Manukau,509000,PAREMOREMO ROAD,Fine,car,Bright sun,Sealed,Arterial Road,80,NA,1,0,TRUE
173.0125746,-41.22093959,1601054,5436716,2016,not holiday,Tasman Region,Tasman,581833,MOUTERE HIGHWAY,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.7500844,-37.22945651,1755253,5878238,2018,not holiday,Auckland Region,Counties Manukau,521152,GLENBROOK-WAIUKU ROAD,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
175.6724114,-39.49434649,1829806,5624953,2011,not holiday,Manawatū-Whanganui Region,Central,554900,SH 1N,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
168.431496,-45.66249317,1244114,4933292,2005,not holiday,Southland Region,Southern,610020,SH 6,Fine,car,Twilight,Sealed,Highway,100,NA,0,0,TRUE
169.3864406,-46.20115498,1321217,4877253,2007,not holiday,Otago Region,Southern,607000,SH 1S,Fine,truck,Dark,Sealed,Urban Road,50,1,0,0,TRUE
174.6473254,-38.66518248,1743319,5719090,2004,not holiday,Waikato Region,Waikato,531710,SH 3,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.2562936,-36.0213826,1713199,6012950,2013,not holiday,Northland Region,Northland,505010,CENTRAL ROAD,Fine,car,Overcast,Unsealed,Highway,100,NA,0,0,TRUE
173.0899023,-41.24372212,1607533,5434183,2013,not holiday,Tasman Region,Tasman,581825,STAFFORD DRIVE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
178.032547,-38.67541885,2037885.199,5707206.8,2019,not holiday,Gisborne Region,Bay of Plenty,544801,QUEENS DRIVE,Fine,car,Dark,Sealed,Urban Road,50,NA,1,0,TRUE
175.177,-37.63115418,1792100,5832879,2006,not holiday,Waikato Region,Waikato,527123,GREAT SOUTH ROAD,Fine,bicycle,Overcast,Sealed,Highway,100,NA,0,1,TRUE
173.6861957,-41.28726466,1657459,5429126,2004,not holiday,Marlborough Region,Tasman,580446,SH 6,Fine,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
176.7286218,-39.62343288,1920058,5607390,2001,not holiday,Hawke's Bay Region,Eastern,545841,SH 50,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.7656017,-36.79555495,1757523,5926353,2014,not holiday,Auckland Region,Counties Manukau,507900,BARRYS POINT ROAD,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
172.6281078,-43.52093002,1569945,5181267,2001,not holiday,Canterbury Region,Canterbury,591600,BEALEY AVENUE,Fine,car,Twilight,Sealed,Urban Road,50,NA,0,0,TRUE
176.1568728,-37.66929538,1878441,5826186,2005,not holiday,Bay of Plenty Region,Bay of Plenty,537201,CHAPEL ST,Fine,bicycle,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
170.0771712,-45.97060604,1373562,4905064,2000,not holiday,Otago Region,Southern,606700,BERWICK ROAD,Fine,car,Overcast,Unsealed,Highway,100,NA,1,0,TRUE
176.8336813,-39.5583942,1929387,5614231,2007,not holiday,Hawke's Bay Region,Eastern,545831,SH 50,Fine,car,Overcast,Sealed,Highway,100,NA,4,0,TRUE
174.8673572,-36.96409695,1766236.414,5907481.197,2021,not holiday,Auckland Region,Counties Manukau,522301,EAST TAMAKI ROAD,Fine,motorcycle,Twilight,Sealed,Arterial Road,60,NA,0,0,TRUE
175.3537378,-40.12506487,1800557,5555706,2011,not holiday,Manawatū-Whanganui Region,Central,559230,SH 3,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
171.1850827,-44.37391558,1455407,5084994,2006,not holiday,Canterbury Region,Canterbury,598202,PAGES ROAD,Fine,car,Dark,Sealed,Arterial Road,80,NA,0,0,TRUE
176.1615103,-37.6701351,1878847,5826079,2000,not holiday,Bay of Plenty Region,Bay of Plenty,537201,NGATAI ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.7394773,-36.87341287,1755034.769,5917757.798,2019,not holiday,Auckland Region,Counties Manukau,517500,NEW NORTH RD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,3,0,TRUE
174.5137483,-36.26812677,1735972,5985249,2006,not holiday,Auckland Region,Counties Manukau,506660,SH 1N,Fine,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
174.7818808,-36.85767621,1758847,5919434,2013,not holiday,Auckland Region,Counties Manukau,515902,PARNELL ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.507521,-37.56061823,1821479,5839978,2008,not holiday,Waikato Region,Waikato,534500,MORRINSVILLE TAHUNA ROAD,Fine,car,Overcast,Sealed,Highway,100,NA,1,1,TRUE
176.3929655,-37.79437735,1898767,5811574,2001,not holiday,Bay of Plenty Region,Bay of Plenty,536651,TE PUKE HIGHWAY,Heavy rain,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
174.0945394,-39.07781329,1694675.382,5674018.244,2020,not holiday,Taranaki Region,Central,551021,JUNCTION ROAD,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.960245,-41.17629207,1764423.897,5439820.341,2019,not holiday,Wellington Region,Wellington,568201,MOLESWORTH STREET,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.9129742,-41.21218253,1760371,5435924,2017,not holiday,Wellington Region,Wellington,569100,KNIGHTS ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
172.7322103,-43.55673392,1578371,5177323,2008,not holiday,Canterbury Region,Canterbury,596102,MAIN ROAD,Fine,bicycle,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
169.3916885,-45.25688626,1316885,4982176,2010,not holiday,Otago Region,Southern,608500,ENNIS ST,Fine,car,Dark,Sealed,Urban Road,50,1,0,0,TRUE
174.7181026,-36.92123193,1753034,5912487,2007,not holiday,Auckland Region,Counties Manukau,518902,HILLSBOROUGH ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
169.3125278,-45.11828418,1309970,4997292,2006,not holiday,Otago Region,Southern,608302,SH 8,Mist or Fog,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
171.7212451,-43.92001612,1497339,5136216,2018,not holiday,Canterbury Region,Canterbury,597860,AGNES ST,Heavy rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
174.0489691,-35.73421653,1694859,6045023,2004,not holiday,Northland Region,Northland,501802,SH 15,Light rain,car,Dark,Sealed,Highway,100,NA,3,0,TRUE
174.5466129,-36.92070473,1737759,5912807,2016,not holiday,Auckland Region,Counties Manukau,513020,SCENIC DRIVE,Fine,motorcycle,Bright sun,Sealed,Arterial Road,80,NA,0,0,TRUE
168.6753615,-45.41980746,1261655,4961309,2017,Christmas New Year,Southland Region,Southern,610020,SH 6,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
170.8158714,-45.29823563,1428753,4981598,2004,not holiday,Otago Region,Southern,600826,SH 1S,Light rain,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
174.637055,-36.86523088,1745921,5918827,2016,not holiday,Auckland Region,Counties Manukau,512401,CENTRAL PARK DRIVE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
176.8343199,-39.60413581,1929225,5609150,2017,not holiday,Hawke's Bay Region,Eastern,545710,EVENDEN ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
174.0411156,-35.28125577,1694679.047,6095269.138,2020,not holiday,Northland Region,Northland,501633,PUKETONA ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.4997073,-36.50011906,1734311,5959533,2018,not holiday,Auckland Region,Counties Manukau,506613,WEST COAST ROAD,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.9253414,-36.92074774,1771496,5912188,2010,not holiday,Auckland Region,Counties Manukau,523106,CHAPEL ROAD,Fine,car,Overcast,Sealed,Arterial Road,70,NA,0,0,TRUE
174.6619932,-36.712761,1748438,5935704,2002,not holiday,Auckland Region,Counties Manukau,506653,COATESVILLE-RIVERHEAD HIG,Heavy rain,car,Dark,Sealed,Highway,100,NA,1,0,TRUE
175.560356,-40.19141878,1817952,5547853,2002,not holiday,Manawatū-Whanganui Region,Central,560422,LETHBRIDGE ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.3173652,-37.68240459,1804347,5826895,2016,not holiday,Waikato Region,Waikato,527122,Z DRIVEWAY,Fine,car,Bright sun,Sealed,Highway,100,1,0,0,TRUE
172.7505662,-43.79421986,1579932.876,5150952.063,2021,not holiday,Canterbury Region,Canterbury,597101,CHRISTCHURCH AKAROA ROAD,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,1,0,TRUE
170.569892,-45.71094096,1410855,4935196,2003,not holiday,Otago Region,Southern,601603,SH 1S,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.7508507,-36.87653448,1756042.19,5917392.935,2019,not holiday,Auckland Region,Counties Manukau,518201,DOMINION ROAD,Fine,truck,Dark,Sealed,Urban Road,50,1,0,0,TRUE
176.1856098,-37.63953249,1881088.626,5829403.524,2019,not holiday,Bay of Plenty Region,Bay of Plenty,536810,OCEANVIEW ROAD,Fine,bicycle,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.7404797,-36.81064445,1755251,5924720,2015,not holiday,Auckland Region,Counties Manukau,509800,ONEWA ROAD,Light rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.7709855,-38.05659471,1843121,5784280,2002,not holiday,Waikato Region,Waikato,535600,ARAPUNI ST,Heavy rain,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
175.8495808,-37.90465194,1850534.718,5800934.704,2019,not holiday,Waikato Region,Waikato,535231,TE POI SOUTH ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
173.9546565,-41.52832707,1679644,5402151,2017,not holiday,Marlborough Region,Tasman,581250,ALABAMA ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
168.6202399,-45.05089914,1255114,5002057,2002,not holiday,Otago Region,Southern,609031,GLENORCHY-QUEENSTOWN ROAD,Light rain,car,Twilight,Sealed,Highway,100,NA,1,0,TRUE
172.6009664,-43.54997621,1567767,5178031,2014,not holiday,Canterbury Region,Canterbury,590300,LINCOLN ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
177.852257,-37.6664477,2028068,5820101,2015,not holiday,Bay of Plenty Region,Bay of Plenty,542903,035-0079,Fine,truck,Bright sun,Sealed,Highway,100,NA,0,1,TRUE
170.510404,-45.87097353,1406779,4917274,2002,not holiday,Otago Region,Southern,603100,SH 1S,Heavy rain,car,Overcast,Sealed,Urban Road,50,NA,2,0,TRUE
174.7893909,-41.25991779,1749901,5430845,2012,not holiday,Wellington Region,Wellington,574500,KAIWHARAWHARA ROAD,Fine,bicycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
169.0993953,-44.76061171,1291293,5036237,2013,not holiday,Otago Region,Southern,609029,CARDRONA VALLEY ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.8895448,-36.95855605,1768224,5908057,2017,not holiday,Auckland Region,Counties Manukau,523502,EAST TAMAKI ROAD,Fine,car,Dark,Sealed,Arterial Road,60,NA,1,0,TRUE
176.6388776,-39.90475601,1911082,5576472,2007,not holiday,Hawke's Bay Region,Eastern,549602,ELSTHORPE ROAD,Fine,truck,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
169.9622672,-46.11823406,1365287,4888329,2004,not holiday,Otago Region,Southern,606800,SH 1S,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.5301905,-37.04462484,1825015,5897183,2018,not holiday,Waikato Region,Waikato,533604,TE PURU CREEK ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.5086297,-36.24914359,1735545,5987362,2015,not holiday,Auckland Region,Counties Manukau,506660,SH 1N,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
167.92449,-44.67226885,1197692,5040911,2016,not holiday,Southland Region,Southern,609011,SH 94,Light rain,car,Dark,Sealed,Urban Road,30,NA,3,0,TRUE
175.3017784,-40.6742467,1794541,5494856,2013,not holiday,Manawatū-Whanganui Region,Central,564021,FLORIDA ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
175.1701964,-38.46935329,1789327,5739876,2002,not holiday,Waikato Region,Waikato,531800,SH 4,Fine,truck,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.4528198,-37.90131378,1815655.607,5802297.672,2019,not holiday,Waikato Region,Waikato,527504,CAMBRIDGE RD (TE AWAMUTU),Mist or Fog,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
170.534691,-45.84769328,1408584,4919919,2003,not holiday,Otago Region,Southern,603300,ARNOLD ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
174.7496597,-37.2281469,1755218,5878384,2002,not holiday,Auckland Region,Counties Manukau,521152,GLENBROOK-WAIUKU ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
172.4039819,-43.60267572,1551897,5172083,2016,not holiday,Canterbury Region,Canterbury,597513,LINCOLN ROLLESTON ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
177.5790882,-38.43839015,1999724,5735601,2000,not holiday,Gisborne Region,Bay of Plenty,543601,SH 2,Fine,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
177.1993665,-37.99595015,1968794,5786306,2018,not holiday,Bay of Plenty Region,Bay of Plenty,542906,SH 2,Fine,car,Dark,Sealed,Highway,100,NA,1,0,TRUE
175.6672206,-40.9477422,1824506,5463618,2013,not holiday,Wellington Region,Wellington,578600,DIXON ST,Fine,motorcycle,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
176.1080379,-38.6839251,1870353,5713712,2010,Queens Birthday,Waikato Region,Waikato,541730,BROADLANDS ROAD,Mist or Fog,car,Dark,Sealed,Arterial Road,70,NA,0,0,TRUE
174.8793054,-37.00253131,1767216,5903196,2000,not holiday,Auckland Region,Counties Manukau,524602,DRUCES ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,1,0,TRUE
174.7114366,-36.87007767,1752542,5918173,2007,not holiday,Auckland Region,Counties Manukau,515002,GREAT NORTH ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.5543345,-40.27968554,1817157,5538069,2002,not holiday,Manawatū-Whanganui Region,Central,561901,TE ARAKURA ROAD,Light rain,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
169.615071,-45.10754565,1333715.771,4999526.888,2019,Easter,Otago Region,Southern,608302,IDA VALLEY OMAKAU ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.2900404,-35.6204842,1716826,6057378,2006,not holiday,Northland Region,Northland,502001,SH 1N,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
174.7228245,-36.88111684,1753535,5916930,2003,not holiday,Auckland Region,Counties Manukau,517800,NEW NORTH ROAD,Light rain,car,Overcast,Sealed,Urban Road,50,1,0,0,TRUE
172.750742,-42.88031275,1579644,5252446,2009,not holiday,Canterbury Region,Canterbury,585700,SH 7,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
172.6566891,-43.38361277,1572192,5196527,2004,not holiday,Canterbury Region,Canterbury,586403,WILLIAMS ST,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
176.7883787,-39.67264758,1924957.947,5601710.791,2019,not holiday,Hawke's Bay Region,Eastern,545842,PAKI PAKI ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.8333335,-38.22501877,1848021,5765422,2000,not holiday,Waikato Region,Waikato,535211,OLD TAUPO ROAD,Fine,car,Dark,Sealed,Highway,100,NA,1,0,TRUE
175.4350945,-39.78396211,1808524,5593384,2000,not holiday,Manawatū-Whanganui Region,Central,558300,CREEK ROAD,Fine,car,Overcast,Unsealed,Highway,100,NA,0,1,TRUE
176.2432642,-37.6786347,1886027,5824889,2001,not holiday,Bay of Plenty Region,Bay of Plenty,536832,MARANUI ST,Heavy rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
171.600159,-41.76132608,1483634.964,5375776.05,2020,not holiday,West Coast Region,Tasman,584500,MILL STREET,Fine,car,Overcast,Sealed,Urban Road,20,1,0,0,TRUE
174.7829448,-41.31516,1749235,5424723,2013,Christmas New Year,Wellington Region,Wellington,576400,DANIELL ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.5518998,-40.36557491,1816675,5528540,2007,not holiday,Manawatū-Whanganui Region,Central,561811,LONGBURN RONGOTEA ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
169.3592641,-44.87459142,1312428,5024530,2006,not holiday,Otago Region,Southern,608302,MAORI POINT ROAD,Fine,car,Bright sun,Unsealed,Highway,100,NA,3,0,TRUE
174.5239769,-36.29896183,1736837,5981814,2000,not holiday,Auckland Region,Counties Manukau,505300,SH 1N,Fine,car,Dark,Sealed,Urban Road,50,1,0,1,TRUE
174.98331,-39.93790956,1769454,5577251,2014,not holiday,Manawatū-Whanganui Region,Central,555700,CORNFOOT ST,Fine,car,Overcast,Sealed,Urban Road,50,NA,1,0,TRUE
174.0308076,-35.81957295,1693117,6035573,2018,not holiday,Northland Region,Northland,504502,SH 14,Light rain,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
175.0712645,-37.21350418,1783787.259,5879432.893,2019,not holiday,Waikato Region,Waikato,521135,002-0000,Fine,car,Bright sun,Sealed,Arterial Road,90,NA,0,0,TRUE
172.3971767,-43.38661831,1551174,5196074,2013,not holiday,Canterbury Region,Canterbury,586606,SOUTH EYRE ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,2,0,TRUE
174.8096529,-41.22985002,1751668,5434148,2004,not holiday,Wellington Region,Wellington,574100,SH 1N,Fine,car,Overcast,Sealed,Arterial Road,80,NA,0,0,TRUE
175.6335958,-40.37808243,1823571,5526948,2015,not holiday,Manawatū-Whanganui Region,Central,563300,VAUCLUSE HEIGHTS,Light rain,car,Twilight,Sealed,Urban Road,50,NA,0,0,TRUE
177.9604918,-38.63276057,2031869,5712287,2005,not holiday,Gisborne Region,Bay of Plenty,543901,PILMER ROAD,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.8696057,-41.08263967,1757044,5450385,2006,not holiday,Wellington Region,Wellington,571900,SH 1N,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
175.223186,-38.18239188,1794717,5771612,2016,not holiday,Waikato Region,Waikato,531200,SH 3,Light rain,car,Dark,Sealed,Urban Road,50,1,0,1,TRUE
176.2529955,-37.68312522,1886868.132,5824360.811,2020,not holiday,Bay of Plenty Region,Bay of Plenty,536515,PAPAMOA BEACH ROAD,Fine,bicycle,Bright sun,Sealed,Arterial Road,60,NA,0,0,TRUE
174.7867049,-36.93136006,1759124,5911251,2009,not holiday,Auckland Region,Counties Manukau,519820,SH 20,Fine,car,Dark,Sealed,Arterial Road,80,NA,0,0,TRUE
174.8385169,-36.95183132,1763695,5908892,2008,Christmas New Year,Auckland Region,Counties Manukau,521901,WALMSLEY ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.5701634,-36.86473648,1739959,5918982,2004,not holiday,Auckland Region,Counties Manukau,513102,SWANSON ROAD,Fine,car,Dark,Sealed,Arterial Road,70,NA,0,1,TRUE
168.3973883,-44.83950135,1236230,5024565,2016,not holiday,Otago Region,Southern,609013,GLENORCHY-PARADISE ROAD,Fine,car,Bright sun,Unsealed,Highway,100,NA,1,0,TRUE
176.8598698,-39.542914,1931711.579,5615853.376,2019,not holiday,Hawke's Bay Region,Eastern,547300,050-0005,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.7658563,-36.85151588,1757431,5920144,2013,not holiday,Auckland Region,Counties Manukau,514103,MAYORAL DRIVE,Light rain,car,Twilight,Sealed,Urban Road,50,1,0,0,TRUE
173.9549071,-35.8651977,1686211,6030582,2018,not holiday,Northland Region,Northland,504502,SH 14,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
176.0972894,-38.68734564,1869405,5713364,2008,not holiday,Waikato Region,Waikato,541730,TAHAREPA ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,2,0,TRUE
168.4680063,-45.60848287,1246618,4939454,2006,not holiday,Southland Region,Southern,610020,SH 6,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.5834852,-36.78833071,1741287,5927439,2004,not holiday,Auckland Region,Counties Manukau,505604,SH 16,Fine,car,Overcast,Sealed,Arterial Road,80,NA,1,0,TRUE
172.3322191,-43.48637522,1546001.497,5184955.199,2020,not holiday,Canterbury Region,Canterbury,587904,OLD WEST COAST ROAD,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
176.8256284,-39.61438407,1928430,5608044,2000,not holiday,Hawke's Bay Region,Eastern,545710,SH 50A,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.9099483,-37.02886699,1769884.146,5900219.752,2020,not holiday,Auckland Region,Counties Manukau,524902,SOUTHERN MOTORWAY,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
